issue_name,issue_url,article_url,author,title,year,journal,vol,doi,data_url,stata,julia,python,R,C,C++,matlab,fortran,sas
Vol. 106            No. 5             May 2016,https://www.aeaweb.org/issues/415,https://www.aeaweb.org/articles?id=10.1257/aer.p20161037,"Gordon, Robert, David Joulfaian, and James Poterba.","""Revenue and Incentive Effects of Basis Step-Up at Death: Lessons from the 2010 ""Voluntary"" Estate Tax Regime.""",2016,American Economic Review,"106 (5):
  662-67.",10.1257/aer.p20161037,https://www.aeaweb.org/articles/attachments?retrieve=PubquaiQPWhQuYKQivK8Qotqlfa8Wicv,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Vol. 106            No. 5             May 2016,https://www.aeaweb.org/issues/415,https://www.aeaweb.org/articles?id=10.1257/aer.p20161042,"Rajan, Raghuram, and Rodney Ramcharan.","""Crises and the Development of Economic Institutions: Some Microeconomic Evidence.""",2016,American Economic Review,"106 (5):
  524-27.",10.1257/aer.p20161042,https://www.aeaweb.org/aer/data/10605/P2016_1042_data.zip,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Vol. 106            No. 5             May 2016,https://www.aeaweb.org/issues/415,https://www.aeaweb.org/articles?id=10.1257/aer.p20161043,"Gorton, Gary, and Ellis W. Tallman.","""Too Big to Fail before the Fed.""",2016,American Economic Review,"106 (5):
  528-32.",10.1257/aer.p20161043,https://www.aeaweb.org/aer/data/10605/P2016_1043_data.zip,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Vol. 106            No. 5             May 2016,https://www.aeaweb.org/issues/415,https://www.aeaweb.org/articles?id=10.1257/aer.p20161044,"Carlson, Mark, and David C. Wheelock.","""Interbank Markets and Banking Crises: New Evidence on the Establishment and Impact of the Federal Reserve.""",2016,American Economic Review,"106 (5):
  533-37.",10.1257/aer.p20161044,https://www.aeaweb.org/articles/attachments?retrieve=rLDgYPl-RR8wcpCrSfqn6U84sO1mieMW,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Vol. 106            No. 5             May 2016,https://www.aeaweb.org/issues/415,https://www.aeaweb.org/articles?id=10.1257/aer.p20161052,"Gourio, François, Todd Messer, and Michael Siemer.","""Firm Entry and Macroeconomic Dynamics: A State-Level Analysis.""",2016,American Economic Review,"106 (5):
  214-18.",10.1257/aer.p20161052,https://www.aeaweb.org/aer/data/10605/P2016_1052_data.zip,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Vol. 106            No. 5             May 2016,https://www.aeaweb.org/issues/415,https://www.aeaweb.org/articles?id=10.1257/aer.p20161053,"Dent, Robert C., Fatih Karahan, Benjamin Pugsley, and Ayşegül Şahin.","""The Role of Startups in Structural Transformation.""",2016,American Economic Review,"106 (5):
  219-23.",10.1257/aer.p20161053,https://www.aeaweb.org/aer/data/10605/P2016_1053_data.zip,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Vol. 106            No. 5             May 2016,https://www.aeaweb.org/issues/415,https://www.aeaweb.org/articles?id=10.1257/aer.p20161054,"Emerson, Tisha L. N., and Linda English.","""Classroom Experiments: Is More More?""",2016,American Economic Review,"106 (5):
  363-67.",10.1257/aer.p20161054,https://www.aeaweb.org/articles/attachments?retrieve=XBTc-bcH68iohDb_D5FJmNwLJTgKkElp,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Vol. 106            No. 5             May 2016,https://www.aeaweb.org/issues/415,https://www.aeaweb.org/articles?id=10.1257/aer.p20161055,"Swoboda, Aaron, and Lauren Feiler.","""Measuring the Effect of Blended Learning: Evidence from a Selective Liberal Arts College.""",2016,American Economic Review,"106 (5):
  368-72.",10.1257/aer.p20161055,https://www.aeaweb.org/aer/data/10605/P2016_1055_data.zip,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Vol. 106            No. 5             May 2016,https://www.aeaweb.org/issues/415,https://www.aeaweb.org/articles?id=10.1257/aer.p20161056,"McGoldrick, KimMarie, and Peter W. Schuhmann.","""The Impact of Challenge Quizzes on Student Knowledge.""",2016,American Economic Review,"106 (5):
  373-77.",10.1257/aer.p20161056,https://www.aeaweb.org/articles/attachments?retrieve=-0oikoZhWb1ispHWiWoZinNdPDow_AMF,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Vol. 106            No. 5             May 2016,https://www.aeaweb.org/issues/415,https://www.aeaweb.org/articles?id=10.1257/aer.p20161057,"Alpert, William T., Kenneth A. Couch, and Oskar R. Harmon.","""A Randomized Assessment of Online Learning.""",2016,American Economic Review,"106 (5):
  378-82.",10.1257/aer.p20161057,https://www.aeaweb.org/aer/data/10605/P2016_1057_data.zip,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Vol. 106            No. 5             May 2016,https://www.aeaweb.org/issues/415,https://www.aeaweb.org/articles?id=10.1257/aer.p20161062,"Hatton, Timothy J.","""Refugees, Asylum Seekers, and Policy in OECD Countries.""",2016,American Economic Review,"106 (5):
  441-45.",10.1257/aer.p20161062,https://www.aeaweb.org/aer/data/10605/P2016_1062_data.zip,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Vol. 106            No. 5             May 2016,https://www.aeaweb.org/issues/415,https://www.aeaweb.org/articles?id=10.1257/aer.p20161066,"Boycko, Maxim, and Robert J. Shiller.","""Popular Attitudes toward Markets and Democracy: Russia and United States Compared 25 Years Later.""",2016,American Economic Review,"106 (5):
  224-29.",10.1257/aer.p20161066,https://www.aeaweb.org/aer/data/10605/P2016_1066_data.zip,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Vol. 106            No. 5             May 2016,https://www.aeaweb.org/issues/415,https://www.aeaweb.org/articles?id=10.1257/aer.p20161067,"Guriev, Sergei, and Nikita Melnikov.","""War, Inflation, and Social Capital.""",2016,American Economic Review,"106 (5):
  230-35.",10.1257/aer.p20161067,https://www.aeaweb.org/aer/data/10605/P2016_1067_data.zip,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Vol. 106            No. 5             May 2016,https://www.aeaweb.org/issues/415,https://www.aeaweb.org/articles?id=10.1257/aer.p20161068,"Treisman, Daniel.","""Russia's Billionaires.""",2016,American Economic Review,"106 (5):
  236-41.",10.1257/aer.p20161068,https://www.aeaweb.org/aer/data/10605/P2016_1068_data.zip,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Vol. 106            No. 5             May 2016,https://www.aeaweb.org/issues/415,https://www.aeaweb.org/articles?id=10.1257/aer.p20161073,"Chetty, Raj, Nathaniel Hendren, Frina Lin, Jeremy Majerovitz, and Benjamin Scuderi.","""Childhood Environment and Gender Gaps in Adulthood.""",2016,American Economic Review,"106 (5):
  282-88.",10.1257/aer.p20161073,https://www.aeaweb.org/aer/data/10605/P2016_1073_data.zip,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Vol. 106            No. 5             May 2016,https://www.aeaweb.org/issues/415,https://www.aeaweb.org/articles?id=10.1257/aer.p20161074,"Autor, David, David Figlio, Krzysztof Karbownik, Jeffrey Roth, and Melanie Wasserman.","""School Quality and the Gender Gap in Educational Achievement.""",2016,American Economic Review,"106 (5):
  289-95.",10.1257/aer.p20161074,https://www.aeaweb.org/articles/attachments?retrieve=ZKJhiy1EsaCSeDW5WHspN48qzKYCSfC7,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Vol. 106            No. 5             May 2016,https://www.aeaweb.org/issues/415,https://www.aeaweb.org/articles?id=10.1257/aer.p20161075,"Almås, Ingvild, Alexander W. Cappelen, Kjell G. Salvanes, Erik Ø. Sørensen, and Bertil Tungodden.","""What Explains the Gender Gap in College Track Dropout? Experimental and Administrative Evidence.""",2016,American Economic Review,"106 (5):
  296-302.",10.1257/aer.p20161075,https://www.aeaweb.org/aer/data/10605/P2016_1075_data.zip,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Vol. 106            No. 5             May 2016,https://www.aeaweb.org/issues/415,https://www.aeaweb.org/articles?id=10.1257/aer.p20161078,"Cui, Wei, and Sören Radde.","""Money and Asset Liquidity in Frictional Capital Markets.""",2016,American Economic Review,"106 (5):
  496-502.",10.1257/aer.p20161078,https://www.aeaweb.org/aer/data/10605/P2016_1078_data.zip,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Vol. 106            No. 5             May 2016,https://www.aeaweb.org/issues/415,https://www.aeaweb.org/articles?id=10.1257/aer.p20161079,"Chandra, Amitabh, and Douglas Staiger.","""Sources of Inefficiency in Healthcare and Education.""",2016,American Economic Review,"106 (5):
  383-87.",10.1257/aer.p20161079,https://www.aeaweb.org/aer/data/10605/P2016_1079_data.zip,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Vol. 106            No. 5             May 2016,https://www.aeaweb.org/issues/415,https://www.aeaweb.org/articles?id=10.1257/aer.p20161080,"Angrist, Joshua, Peter Hull, Parag Pathak, and Christopher Walters.","""Interpreting Tests of School VAM Validity.""",2016,American Economic Review,"106 (5):
  388-92.",10.1257/aer.p20161080,https://www.aeaweb.org/aer/data/10605/P2016_1080_data.zip,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Vol. 106            No. 5             May 2016,https://www.aeaweb.org/issues/415,https://www.aeaweb.org/articles?id=10.1257/aer.p20161081,"Chetty, Raj, John N. Friedman, and Jonah Rockoff.","""Using Lagged Outcomes to Evaluate Bias in Value-Added Models.""",2016,American Economic Review,"106 (5):
  393-99.",10.1257/aer.p20161081,https://www.aeaweb.org/aer/data/10605/P2016_1081_data.zip,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Vol. 106            No. 5             May 2016,https://www.aeaweb.org/issues/415,https://www.aeaweb.org/articles?id=10.1257/aer.p20161083,"Duca, John V., John Muellbauer, and Anthony Murphy.","""How Mortgage Finance Reform Could Affect Housing.""",2016,American Economic Review,"106 (5):
  620-24.",10.1257/aer.p20161083,https://www.aeaweb.org/aer/data/10605/P2016_1083_data.zip,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Vol. 106            No. 5             May 2016,https://www.aeaweb.org/issues/415,https://www.aeaweb.org/articles?id=10.1257/aer.p20161084,"Acolin, Arthur, Jesse Bricker, Paul Calem, and Susan Wachter.","""Borrowing Constraints and Homeownership.""",2016,American Economic Review,"106 (5):
  625-29.",10.1257/aer.p20161084,https://www.aeaweb.org/aer/data/10605/P2016_1084_data.zip,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Vol. 106            No. 5             May 2016,https://www.aeaweb.org/issues/415,https://www.aeaweb.org/articles?id=10.1257/aer.p20161085,"Laeven, Luc, and Alexander Popov.","""A Lost Generation? Education Decisions and Employment Outcomes during the US Housing Boom-Bust Cycle of the 2000s.""",2016,American Economic Review,"106 (5):
  630-35.",10.1257/aer.p20161085,https://www.aeaweb.org/aer/data/10605/P2016_1085_data.zip,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Vol. 106            No. 5             May 2016,https://www.aeaweb.org/issues/415,https://www.aeaweb.org/articles?id=10.1257/aer.p20161086,"Fuster, Andreas, and Basit Zafar.","""To Buy or Not to Buy: Consumer Constraints in the Housing Market.""",2016,American Economic Review,"106 (5):
  636-40.",10.1257/aer.p20161086,https://www.aeaweb.org/aer/data/10605/P2016_1086_data.zip,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Vol. 106            No. 5             May 2016,https://www.aeaweb.org/issues/415,https://www.aeaweb.org/articles?id=10.1257/aer.p20161087,"Justiniano, Alejandro, Giorgio E. Primiceri, and Andrea Tambalotti.","""A Simple Model of Subprime Borrowers and Credit Growth.""",2016,American Economic Review,"106 (5):
  543-47.",10.1257/aer.p20161087,https://www.aeaweb.org/aer/data/10605/P2016_1087_data.zip,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Vol. 106            No. 5             May 2016,https://www.aeaweb.org/issues/415,https://www.aeaweb.org/articles?id=10.1257/aer.p20161088,"Kehoe, Patrick, Virgiliu Midrigan, and Elena Pastorino.","""Debt Constraints and the Labor Wedge.""",2016,American Economic Review,"106 (5):
  548-53.",10.1257/aer.p20161088,https://www.aeaweb.org/aer/data/10605/P2016_1088_data.zip,NA,NA,NA,NA,NA,NA,NA,NA,NA
Vol. 106            No. 5             May 2016,https://www.aeaweb.org/issues/415,https://www.aeaweb.org/articles?id=10.1257/aer.p20161097,"Lee, Kenneth, Edward Miguel, and Catherine Wolfram.","""Appliance Ownership and Aspirations among Electric Grid and Home Solar Households in Rural Kenya.""",2016,American Economic Review,"106 (5):
  89-94.",10.1257/aer.p20161097,https://www.aeaweb.org/articles/attachments?retrieve=FVHqyQ0vXr5nfV6airQI_j28soZwUKBY,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Vol. 106            No. 5             May 2016,https://www.aeaweb.org/issues/415,https://www.aeaweb.org/articles?id=10.1257/aer.p20161105,"Colt, Stephen G., and Gunnar P. Knapp.","""Economic Effects of an Ocean Acidification Catastrophe.""",2016,American Economic Review,"106 (5):
  615-19.",10.1257/aer.p20161105,https://www.aeaweb.org/articles/attachments?retrieve=L_VF24qPnSEzqbzUe_wcL9y_hlDPJ0Hd,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Vol. 106            No. 5             May 2016,https://www.aeaweb.org/issues/415,https://www.aeaweb.org/articles?id=10.1257/aer.p20161109,"He, Zhiguo, Arvind Krishnamurthy, and Konstantin Milbradt.","""What Makes US Government Bonds Safe Assets?""",2016,American Economic Review,"106 (5):
  519-23.",10.1257/aer.p20161109,https://www.aeaweb.org/articles/attachments?retrieve=JiHaNocg7av2MtRmlaiGmnxaSrxmPcZe,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Vol. 106            No. 5             May 2016,https://www.aeaweb.org/issues/415,https://www.aeaweb.org/articles?id=10.1257/aer.p20161110,"García-Pérez, Mónica.","""Converging to American: Healthy Immigrant Effect in Children of Immigrants.""",2016,American Economic Review,"106 (5):
  461-66.",10.1257/aer.p20161110,https://www.aeaweb.org/aer/data/10605/P2016_1110_data.zip,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Vol. 106            No. 5             May 2016,https://www.aeaweb.org/issues/415,https://www.aeaweb.org/articles?id=10.1257/aer.p20161111,"Antman, Francisca, Brian Duncan, and Stephen J. Trejo.","""Ethnic Attrition and the Observed Health of Later-Generation Mexican Americans.""",2016,American Economic Review,"106 (5):
  467-71.",10.1257/aer.p20161111,https://www.aeaweb.org/aer/data/10605/P2016_1111_data.zip,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Vol. 106            No. 5             May 2016,https://www.aeaweb.org/issues/415,https://www.aeaweb.org/articles?id=10.1257/aer.p20161112,"Azomahou, Théophile T., Raouf Boucekkine, and Bity Diene.","""HIV/AIDS and Development: A Reappraisal of the Productivity and Factor Accumulation Effects.""",2016,American Economic Review,"106 (5):
  472-77.",10.1257/aer.p20161112,https://www.aeaweb.org/aer/data/10605/P2016_1112_data.zip,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Vol. 106            No. 5             May 2016,https://www.aeaweb.org/issues/415,https://www.aeaweb.org/articles?id=10.1257/aer.p20161113,"Dávila, Alberto, and Marie T. Mora.","""LEP Language Disability, Immigration Reform, and English-Language Acquisition.""",2016,American Economic Review,"106 (5):
  478-83.",10.1257/aer.p20161113,https://www.aeaweb.org/articles/attachments?retrieve=7LgsI9R_C0tymfVOeLcsxeHmKxXNaMd-,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Vol. 106            No. 5             May 2016,https://www.aeaweb.org/issues/415,https://www.aeaweb.org/articles?id=10.1257/aer.p20161115,"Cortes, Kalena E., and Jane Arnold Lincove.","""Can Admissions Percent Plans Lead to Better Collegiate Fit for Minority Students?""",2016,American Economic Review,"106 (5):
  348-54.",10.1257/aer.p20161115,https://www.aeaweb.org/aer/data/10605/P2016_1115_data.zip,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Vol. 106            No. 5             May 2016,https://www.aeaweb.org/issues/415,https://www.aeaweb.org/articles?id=10.1257/aer.p20161116,"Lozano, Fernando, and Jessica Shiwen Cheng.","""Religious Workers' Density and the Racial Earnings Gap.""",2016,American Economic Review,"106 (5):
  355-59.",10.1257/aer.p20161116,https://www.aeaweb.org/aer/data/10605/P2016_1116_data.zip,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Vol. 106            No. 5             May 2016,https://www.aeaweb.org/issues/415,https://www.aeaweb.org/articles?id=10.1257/aer.p20161118,"Byker, Tanya S.","""Paid Parental Leave Laws in the United States: Does Short-Duration Leave Affect Women's Labor-Force Attachment?""",2016,American Economic Review,"106 (5):
  242-46.",10.1257/aer.p20161118,https://www.aeaweb.org/aer/data/10605/P2016_1118_data.zip,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Vol. 106            No. 5             May 2016,https://www.aeaweb.org/issues/415,https://www.aeaweb.org/articles?id=10.1257/aer.p20161119,"Gorbachev, Olga.","""Has the Increased Attachment of Women to the Labor Market Changed a Family's Ability to Smooth Income Shocks?""",2016,American Economic Review,"106 (5):
  247-51.",10.1257/aer.p20161119,https://www.aeaweb.org/aer/data/10605/P2016_1119_data.zip,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Vol. 106            No. 5             May 2016,https://www.aeaweb.org/issues/415,https://www.aeaweb.org/articles?id=10.1257/aer.p20161121,"Nollenberger, Natalia, Núria Rodríguez-Planas, and Almudena Sevilla.","""The Math Gender Gap: The Role of Culture.""",2016,American Economic Review,"106 (5):
  257-61.",10.1257/aer.p20161121,https://www.aeaweb.org/articles/attachments?retrieve=t6bjUr_MiNaSd9iFB6VJDiz0ZDFdJ_qe,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Vol. 106            No. 5             May 2016,https://www.aeaweb.org/issues/415,https://www.aeaweb.org/articles?id=10.1257/aer.p20161122,"Schmeiser, Maximilian, Christiana Stoddard, and Carly Urban.","""Student Loan Information Provision and Academic Choices.""",2016,American Economic Review,"106 (5):
  324-28.",10.1257/aer.p20161122,https://www.aeaweb.org/aer/data/10605/P2016_1122_data.zip,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Vol. 106            No. 5             May 2016,https://www.aeaweb.org/issues/415,https://www.aeaweb.org/articles?id=10.1257/aer.p20161125,"Ayyagari, Padmaja, and Daifeng He.","""Medicare Part D and Portfolio Choice.""",2016,American Economic Review,"106 (5):
  339-42.",10.1257/aer.p20161125,https://www.aeaweb.org/aer/data/10605/P2016_1125_data.zip,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Vol. 107            No. 5             May 2017,https://www.aeaweb.org/issues/465,https://www.aeaweb.org/articles?id=10.1257/aer.p20171000,"Davis, Jonathan M.V., and Sara B. Heller.","""Using Causal Forests to Predict Treatment Heterogeneity: An Application to Summer Jobs.""",2017,American Economic Review,"107 (5):
  546-50.",10.1257/aer.p20171000,https://www.aeaweb.org/articles/attachments?retrieve=oDSO1dyamQv7U7y1NCLDcWxHTqOpxzMZ,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Vol. 107            No. 5             May 2017,https://www.aeaweb.org/issues/465,https://www.aeaweb.org/articles?id=10.1257/aer.p20171001,"Yang, Crystal S.","""Does Public Assistance Reduce Recidivism?""",2017,American Economic Review,"107 (5):
  551-55.",10.1257/aer.p20171001,https://www.aeaweb.org/articles/attachments?retrieve=HBoo4M8C2VUBNVT2IXeDlD32rHdZh09b,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
